EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 08-12-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

 01- 05 STAID  : Station identifier
 07- 12 SOUID  : Source identifier
 14- 53 SOUNAME: Source name
 55- 56 CN     : Country code (ISO3116 country codes)
 58- 66 LAT    : Latitude in degrees:minutes:seconds (+: North, -: South)
 68- 77 LON    : Longitude in degrees:minutes:seconds (+: East, -: West)
 79- 82 HGTH   : Station elevation in meters
 84- 87 ELEI   : Element identifier (see website at Daily Data > Data dictionary > Elements)
 89- 96 BEGIN  : Begin date YYYYMMDD
 98-105 END    : End date YYYYMMDD
107-111 PARID  : Participant identifier
113-163 PARNAME: Participant name

STAID, SOUID,SOUNAME                                 ,CN,      LAT,       LON,HGHT,ELEI,   BEGIN,     END,PARID,PARNAME
  151,100503,HOOFDDORP                               ,NL,+52:19:00,+004:42:00,  -3, RR2,18661231,20211009,   19,Philippe Steeghs                                  
  151,109190,LIJNDEN (NH)                            ,NL,+52:21:00,+004:45:00,  -5, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  151,152485,SCHIPHOL                                ,NL,+52:18:56,+004:47:25,  -3, RR7,19710101,20211031,   19,Philippe Steeghs                                  
  152,100504,DE BILT-1                               ,NL,+52:06:00,+005:11:00,   2, RR2,19051231,20211009,   19,Philippe Steeghs                                  
  152,152469,DE BILT                                 ,NL,+52:05:56,+005:10:47,   2, RR7,19060101,20211031,   19,Philippe Steeghs                                  
  152,201032,UTRECHT                                 ,NL,+52:04:59,+005:07:59,   3, RR2,18481231,19590729,   19,Philippe Steeghs                                  
  153,100505,WINTERSWIJK                             ,NL,+51:59:00,+006:42:00,  34, RR2,18800630,20211009,   19,Philippe Steeghs                                  
  153,102038,LIEVELDE                                ,NL,+52:01:00,+006:38:00,  26, RR2,19800630,20211009,   19,Philippe Steeghs                                  
  153,109366,WOOLD                                   ,NL,+51:55:00,+006:44:00,  48, RR2,19800630,20211009,   19,Philippe Steeghs                                  
  153,152480,HUPSEL                                  ,NL,+52:04:04,+006:39:24,  29, RR7,19920225,20211031,   19,Philippe Steeghs                                  
  154,100506,KERKWERVE                               ,NL,+51:41:00,+003:52:00,   7, RR2,18780331,20211009,   19,Philippe Steeghs                                  
  154,109016,BROUWERSHAVEN                           ,NL,+51:44:00,+003:53:00,  -1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  154,109230,NOORDGOUWE                              ,NL,+51:42:00,+003:58:00,  -1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  155,100507,WESTDORPE-1                             ,NL,+51:13:00,+003:52:00,   2, RR2,19950531,20211009,   19,Philippe Steeghs                                  
  155,100508,AXEL                                    ,NL,+51:17:00,+003:55:00,   2, RR2,19041231,19951231,   19,Philippe Steeghs                                  
  155,152502,WESTDORPE                               ,NL,+51:13:29,+003:51:40,   2, RR7,19930623,20211031,   19,Philippe Steeghs                                  
  156,100507,WESTDORPE-1                             ,NL,+51:13:00,+003:52:00,   2, RR2,19950531,20211009,   19,Philippe Steeghs                                  
  156,100508,AXEL                                    ,NL,+51:17:00,+003:55:00,   2, RR2,19041231,19951231,   19,Philippe Steeghs                                  
  156,109312,TERNEUZEN                               ,NL,+51:18:00,+003:52:00,   2, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  156,152502,WESTDORPE                               ,NL,+51:13:29,+003:51:40,   2, RR7,19930623,20211031,   19,Philippe Steeghs                                  
  157,100509,OUDENBOSCH                              ,NL,+51:34:00,+004:32:00,   1, RR2,18880131,20211009,   19,Philippe Steeghs                                  
  158,100510,ROERMOND                                ,NL,+51:11:00,+005:58:00,  20, RR2,18681231,20211009,   19,Philippe Steeghs                                  
  158,102109,ECHT                                    ,NL,+51:05:00,+005:55:00,  34, RR2,19720101,20211009,   19,Philippe Steeghs                                  
  501,101879,PETTEN                                  ,NL,+52:46:00,+004:39:00,   1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  501,209392,SCHOORL                                 ,NL,+52:41:57,+004:41:37,  10, RR2,19020826,19530530,   19,Philippe Steeghs                                  
  502,101881,DE COCKSDORPS                           ,NL,+53:10:00,+004:52:00,   1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  503,101881,DE COCKSDORPS                           ,NL,+53:10:00,+004:52:00,   1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  503,101883,DE KOOG                                 ,NL,+53:06:00,+004:46:00,   0, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  503,109034,DEN BURG                                ,NL,+53:03:00,+004:48:00,  -1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  504,101889,MAKKUM                                  ,NL,+53:04:00,+005:25:00,   0, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  504,109168,KORNWERDERZAND                          ,NL,+53:04:00,+005:20:00,   3, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  505,101891,ST. ANNA PAROCHIE                       ,NL,+53:17:00,+005:40:00,   1, RR2,19511021,20211009,   19,Philippe Steeghs                                  
  505,152495,LEEUWARDEN                              ,NL,+53:13:23,+005:45:06,   0, RR7,19740601,20211031,   19,Philippe Steeghs                                  
  505,155419,LEEUWARDEN_1                            ,NL,+53:13:14,+005:45:15,   2, RR2,19001231,20211009,   19,Philippe Steeghs                                  
  505,209306,ENGELUM                                 ,NL,+53:13:32,+005:42:56,   1, RR2,19030731,19290824,   19,Philippe Steeghs                                  
  505,209318,HALLUM FR                               ,NL,+53:18:00,+005:46:28,   1, RR2,19150726,19501126,   19,Philippe Steeghs                                  
  505,209393,SINT JACOBIPAROCHIE                     ,NL,+53:16:26,+005:36:12,  -1, RR2,18780130,19030729,   19,Philippe Steeghs                                  
  506,101893,APPELSCHA                               ,NL,+52:58:00,+006:21:00,   9, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  506,109332,VEENHUIZEN (D)                          ,NL,+53:03:00,+006:24:00,   7, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  506,209406,TER IDZARD                              ,NL,+52:54:59,+006:20:39,  -1, RR2,19041231,19270628,   19,Philippe Steeghs                                  
  507,101895,NIJBEETS                                ,NL,+53:04:00,+006:00:00,  -2, RR2,19520531,20211009,   19,Philippe Steeghs                                  
  507,109046,DRACHTEN                                ,NL,+53:07:00,+006:06:00,   2, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  507,109062,EERNEWOUDE                              ,NL,+53:08:00,+005:57:00,  -1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  507,109104,GORREDIJK                               ,NL,+53:00:00,+006:04:00,   0, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  508,101897,BERGUMERDAM                             ,NL,+53:11:00,+005:59:00,   2, RR2,19520531,20211009,   19,Philippe Steeghs                                  
  508,109062,EERNEWOUDE                              ,NL,+53:08:00,+005:57:00,  -1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  508,209344,LEEUWARDEN                              ,NL,+53:12:09,+005:48:02,   1, RR2,18751001,19501127,   19,Philippe Steeghs                                  
  509,101899,TERNAARD                                ,NL,+53:23:00,+005:59:00,   1, RR2,19601001,20211009,   19,Philippe Steeghs                                  
  509,109042,DOKKUM                                  ,NL,+53:19:00,+005:59:00,   1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  509,209307,ENGWIERUM                               ,NL,+53:19:20,+006:08:11,   3, RR2,19171231,19310428,   19,Philippe Steeghs                                  
  511,101902,DELFZIJL                                ,NL,+53:19:00,+006:56:00,   2, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  511,109224,NIEUWOLDA                               ,NL,+53:15:00,+006:59:00,  -2, RR2,19920430,20211009,   19,Philippe Steeghs                                  
  511,209372,OTERDUM                                 ,NL,+53:18:43,+006:59:51,   1, RR2,19041130,19370730,   19,Philippe Steeghs                                  
  512,101904,WARFFUM                                 ,NL,+53:24:00,+006:34:00,   1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  512,109322,UITHUIZEN                               ,NL,+53:24:00,+006:40:00,   1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  513,101906,ZOUTKAMP                                ,NL,+53:20:00,+006:18:00,   1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  513,152474,LAUWERSOOG                              ,NL,+53:24:42,+006:11:57,   3, RR7,19920306,20211031,   19,Philippe Steeghs                                  
  513,209261,AALSUM BIJ DOKKUM                       ,NL,+53:19:24,+006:12:09,   1, RR2,18921228,19250928,   19,Philippe Steeghs                                  
  513,209307,ENGWIERUM                               ,NL,+53:19:20,+006:08:11,   3, RR2,19171231,19310428,   19,Philippe Steeghs                                  
  513,209408,ULRUM                                   ,NL,+53:23:20,+006:18:21,  13, RR2,19191231,19601230,   19,Philippe Steeghs                                  
  514,101908,EEXT                                    ,NL,+53:00:00,+006:44:00,  16, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  514,108982,ASSEN                                   ,NL,+53:00:00,+006:36:00,  12, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  514,209286,BUINERVEEN                              ,NL,+52:56:09,+006:52:52,   8, RR2,19231214,19410227,   19,Philippe Steeghs                                  
  515,101910,VLAGTWEDDE                              ,NL,+53:02:00,+007:07:00,   3, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  516,100499,GRONINGEN-1                             ,NL,+53:11:00,+006:36:00,   1, RR2,18461231,20211009,   19,Philippe Steeghs                                  
  516,101912,RODEN                                   ,NL,+53:09:00,+006:26:00,   3, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  516,109202,MARUM                                   ,NL,+53:09:00,+006:17:00,   3, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  516,152470,EELDE                                   ,NL,+53:07:25,+006:35:05,   5, RR7,19570101,20211031,   19,Philippe Steeghs                                  
  516,209441,ZEVENHUIZEN GR                          ,NL,+53:07:29,+006:20:51,   4, RR2,19041231,19150929,   19,Philippe Steeghs                                  
  517,101914,ZEERIJP                                 ,NL,+53:21:00,+006:45:00,   1, RR2,19510331,20211009,   19,Philippe Steeghs                                  
  517,109208,MIDDELSTUM                              ,NL,+53:19:00,+006:37:00,   0, RR2,19901231,20211009,   19,Philippe Steeghs                                  
  517,109322,UITHUIZEN                               ,NL,+53:24:00,+006:40:00,   1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  518,101916,BEVERWIJK                               ,NL,+52:29:00,+004:40:00,   0, RR2,19661231,20060228,   19,Philippe Steeghs                                  
  518,109026,CASTRICUM                               ,NL,+52:33:00,+004:39:00,   3, RR2,19311231,20211009,   19,Philippe Steeghs                                  
  518,152475,WIJK AAN ZEE                            ,NL,+52:30:19,+004:36:11,   9, RR7,20010501,20211031,   19,Philippe Steeghs                                  
  518,155421,WIJK_AAN_ZEE_1                          ,NL,+52:29:35,+004:36:51,   6, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  518,209270,BAKKUM                                  ,NL,+52:33:20,+004:38:10,   3, RR2,19180731,19571230,   19,Philippe Steeghs                                  
  518,209333,IJMUIDEN                                ,NL,+52:27:42,+004:34:57,   0, RR2,18800703,18930129,   19,Philippe Steeghs                                  
  518,209415,VELSEN                                  ,NL,+52:28:12,+004:38:31,   3, RR2,19171218,19601230,   19,Philippe Steeghs                                  
  518,209439,ZAANDAM                                 ,NL,+52:26:32,+004:49:16,   0, RR2,18661108,19130329,   19,Philippe Steeghs                                  
  519,101917,ENKHUIZEN                               ,NL,+52:42:00,+005:18:00,   2, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  519,109144,HOOGKARSPEL                             ,NL,+52:41:00,+005:10:00,  -1, RR2,19520430,20211009,   19,Philippe Steeghs                                  
  519,209267,ANDIJK                                  ,NL,+52:44:47,+005:13:18,  -2, RR2,19040108,19351029,   19,Philippe Steeghs                                  
  519,209280,BOVENKARSPEL                            ,NL,+52:41:17,+005:13:51,  -2, RR2,18761130,18920129,   19,Philippe Steeghs                                  
  520,101920,SCHELLINGWOUDE                          ,NL,+52:23:00,+004:58:00,  -1, RR2,19311231,20211009,   19,Philippe Steeghs                                  
  520,102007,WEESP                                   ,NL,+52:18:00,+005:02:00,  -2, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  520,209327,HEMBRUG                                 ,NL,+52:25:08,+004:49:39,   2, RR2,19181102,19490830,   19,Philippe Steeghs                                  
  520,209439,ZAANDAM                                 ,NL,+52:26:32,+004:49:16,   0, RR2,18661108,19130329,   19,Philippe Steeghs                                  
  521,100497,DE KOOY-1                               ,NL,+52:55:00,+004:47:00,   0, RR2,19580403,20211009,   19,Philippe Steeghs                                  
  521,100498,DEN HELDER-1                            ,NL,+52:56:00,+004:45:00,   0, RR2,18501231,19720731,   19,Philippe Steeghs                                  
  521,101922,ANNA PAULOWNA                           ,NL,+52:52:00,+004:50:00,  -1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  521,109028,DE HAUKES                               ,NL,+52:53:00,+004:56:00,  -1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  521,152468,DE KOOY                                 ,NL,+52:55:37,+004:46:52,   1, RR7,19570101,20211031,   19,Philippe Steeghs                                  
  522,101924,ZANDVOORT                               ,NL,+52:21:00,+004:31:00,  10, RR2,19311231,20211009,   19,Philippe Steeghs                                  
  522,109192,LISSE                                   ,NL,+52:16:00,+004:33:00,   5, RR2,19311231,20211009,   19,Philippe Steeghs                                  
  522,109252,OVERVEEN                                ,NL,+52:24:00,+004:36:00,   7, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  523,101926,ZAANDIJK                                ,NL,+52:29:00,+004:48:00,   0, RR2,19501231,20200205,   19,Philippe Steeghs                                  
  523,108984,ASSENDELFT                              ,NL,+52:28:00,+004:44:00,   2, RR2,20060307,20211009,   19,Philippe Steeghs                                  
  523,109254,PURMEREND                               ,NL,+52:31:00,+004:57:00,  -3, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  523,109368,ZAANDAM (HEMBRUG)                       ,NL,+52:25:00,+004:50:00,  18, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  523,209327,HEMBRUG                                 ,NL,+52:25:08,+004:49:39,   2, RR2,19181102,19490830,   19,Philippe Steeghs                                  
  523,209415,VELSEN                                  ,NL,+52:28:12,+004:38:31,   3, RR2,19171218,19601230,   19,Philippe Steeghs                                  
  523,209439,ZAANDAM                                 ,NL,+52:26:32,+004:49:16,   0, RR2,18661108,19130329,   19,Philippe Steeghs                                  
  524,101928,MEDEMBLIK                               ,NL,+52:47:00,+005:06:00,  -2, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  524,109144,HOOGKARSPEL                             ,NL,+52:41:00,+005:10:00,  -1, RR2,19520430,20211009,   19,Philippe Steeghs                                  
  524,109146,HOOGWOUD                                ,NL,+52:44:00,+004:58:00,  -1, RR2,19950603,20211009,   19,Philippe Steeghs                                  
  524,109174,KREILEROORD                             ,NL,+52:52:00,+005:06:00,   2, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  524,209267,ANDIJK                                  ,NL,+52:44:47,+005:13:18,  -2, RR2,19040108,19351029,   19,Philippe Steeghs                                  
  525,101930,DEN OEVER                               ,NL,+52:55:00,+005:02:00,   1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  525,109028,DE HAUKES                               ,NL,+52:53:00,+004:56:00,  -1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  525,209431,WIERINGEN                               ,NL,+52:52:47,+004:59:06,   0, RR2,19391010,19440730,   19,Philippe Steeghs                                  
  526,101932,MARKEN                                  ,NL,+52:28:00,+005:06:00,  -1, RR2,19910101,20211009,   19,Philippe Steeghs                                  
  526,109054,EDAM                                    ,NL,+52:31:00,+005:03:00,   0, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  526,209351,MARKEN (OUD)                            ,NL,+52:27:33,+005:06:00,   8, RR2,19430706,19601230,   19,Philippe Steeghs                                  
  527,101933,HOOGEVEEN-1                             ,NL,+52:43:00,+006:28:00,  11, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  527,109052,DWINGELO                                ,NL,+52:49:00,+006:25:00,  12, RR2,19110930,20211009,   19,Philippe Steeghs                                  
  527,152498,HOOGEVEEN                               ,NL,+52:44:56,+006:34:23,  16, RR7,19930301,20211031,   19,Philippe Steeghs                                  
  528,101942,IJSSELMUIDEN                            ,NL,+52:34:00,+005:57:00,  -2, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  528,109048,DRONTEN                                 ,NL,+52:33:00,+005:51:00,   0, RR2,19590401,20210827,   19,Philippe Steeghs                                  
  528,209337,KAMPEREILAND                            ,NL,+52:35:07,+005:53:27,   0, RR2,19120329,19220504,   19,Philippe Steeghs                                  
  528,209341,KRAGGENBURG                             ,NL,+52:40:14,+005:55:53,   5, RR2,19410430,19601230,   19,Philippe Steeghs                                  
  529,101908,EEXT                                    ,NL,+53:00:00,+006:44:00,  16, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  529,101944,SCHOONLOO                               ,NL,+52:54:00,+006:42:00,  21, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  530,101946,ZWEELO                                  ,NL,+52:48:00,+006:44:00,  16, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  530,109068,EMMEN                                   ,NL,+52:47:00,+006:53:00,  24, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  530,152498,HOOGEVEEN                               ,NL,+52:44:56,+006:34:23,  16, RR7,19930301,20211031,   19,Philippe Steeghs                                  
  531,101948,TOLLEBEEK                               ,NL,+52:40:00,+005:38:00,  -1, RR2,19840630,20211009,   19,Philippe Steeghs                                  
  531,109212,NAGELE                                  ,NL,+52:37:00,+005:43:00,  -4, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  532,101949,EMMELOORD                               ,NL,+52:43:00,+005:47:00,  -4, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  532,152473,MARKNESSE                               ,NL,+52:42:07,+005:53:15,  -3, RR7,19891101,20211031,   19,Philippe Steeghs                                  
  532,209341,KRAGGENBURG                             ,NL,+52:40:14,+005:55:53,   5, RR2,19410430,19601230,   19,Philippe Steeghs                                  
  533,101951,KLAZIENAVEEN                            ,NL,+52:46:00,+007:00:00,  17, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  533,188969,TWIST-HEBELERMEER                       ,DE,+52:44:35,+007:04:30,   2, RR3,19510101,20211031,   11,National Climate Data Center (DWD)                
  534,101953,ELBURG                                  ,NL,+52:26:00,+005:50:00,   1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  534,109000,BIDDINGHUIZEN                           ,NL,+52:27:00,+005:41:00,  -3, RR2,19610501,20211009,   19,Philippe Steeghs                                  
  534,209296,DELLE                                   ,NL,+52:24:06,+005:58:31,  25, RR2,18660831,18780121,   19,Philippe Steeghs                                  
  534,209363,NUNSPEET                                ,NL,+52:22:48,+005:46:55,   6, RR2,19190726,19531026,   19,Philippe Steeghs                                  
  535,101955,DEDEMSVAART                             ,NL,+52:36:00,+006:27:00,   6, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  535,109260,RHEEZERVEEN                             ,NL,+52:34:00,+006:34:00,   8, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  535,109336,VILSTEREN                               ,NL,+52:32:00,+006:21:00,   4, RR2,19511231,20211009,   19,Philippe Steeghs                                  
  536,101957,LEMMER (GEMAAL BUMA)                    ,NL,+52:50:00,+005:43:00,  -1, RR2,19410731,20211009,   19,Philippe Steeghs                                  
  536,109176,KUINRE                                  ,NL,+52:47:00,+005:51:00,   5, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  536,201030,LEMMER                                  ,NL,+52:50:51,+005:40:45,   7, RR2,18790311,19410730,   19,Philippe Steeghs                                  
  536,209346,LEMMER TACOZIJL                         ,NL,+52:50:51,+005:40:45,  -6, RR2,19260201,19601230,   19,Philippe Steeghs                                  
  537,101959,SWIFTERBANT                             ,NL,+52:35:00,+005:39:00,  -3, RR2,19630420,20211009,   19,Philippe Steeghs                                  
  537,109212,NAGELE                                  ,NL,+52:37:00,+005:43:00,  -4, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  538,101932,MARKEN                                  ,NL,+52:28:00,+005:06:00,  -1, RR2,19910101,20211009,   19,Philippe Steeghs                                  
  538,101960,OOSTVAARDERSDIEP                        ,NL,+52:25:00,+005:13:00,   1, RR2,19691031,20120830,   19,Philippe Steeghs                                  
  538,209351,MARKEN (OUD)                            ,NL,+52:27:33,+005:06:00,   8, RR2,19430706,19601230,   19,Philippe Steeghs                                  
  539,101961,GROOT AMMERS                            ,NL,+51:56:00,+004:49:00,  -1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  539,152476,CABAUW                                  ,NL,+51:58:09,+004:55:33,  -1, RR7,19860418,20211031,   19,Philippe Steeghs                                  
  539,209382,ROCKANJE                                ,NL,+51:54:56,+004:50:38,   2, RR2,18811231,19241229,   19,Philippe Steeghs                                  
  540,100503,HOOFDDORP                               ,NL,+52:19:00,+004:42:00,  -3, RR2,18661231,20211009,   19,Philippe Steeghs                                  
  540,101963,ROELOFARENDSVEEN                        ,NL,+52:13:00,+004:37:00,  -4, RR2,19311231,20211009,   19,Philippe Steeghs                                  
  540,109192,LISSE                                   ,NL,+52:16:00,+004:33:00,   5, RR2,19311231,20211009,   19,Philippe Steeghs                                  
  541,101965,SCHEVENINGEN                            ,NL,+52:07:00,+004:18:00,   0, RR2,18761231,20151230,   19,Philippe Steeghs                                  
  541,109340,VOORSCHOTEN                             ,NL,+52:08:00,+004:26:00,  -6, RR2,20040411,20211009,   19,Philippe Steeghs                                  
  541,155389,VOORSCHOTEN                             ,NL,+52:08:23,+004:26:11,  -1, RR7,20140801,20211031,   19,Philippe Steeghs                                  
  542,101967,NUMANSDORP                              ,NL,+51:44:00,+004:25:00,   0, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  542,109310,STRIJEN                                 ,NL,+51:46:00,+004:35:00,  -1, RR2,19311231,20211009,   19,Philippe Steeghs                                  
  543,101969,IJSSELMONDE                             ,NL,+51:53:00,+004:33:00,  -1, RR2,19311231,20090430,   19,Philippe Steeghs                                  
  543,101975,OUD ALBLAS                              ,NL,+51:51:00,+004:42:00,  -1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  543,108986,BARENDRECHT                             ,NL,+51:52:00,+004:32:00,   0, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  543,152490,ROTTERDAM                               ,NL,+51:57:38,+004:26:49,  -4, RR7,19740101,20211031,   19,Philippe Steeghs                                  
  543,155433,KRIMPEN_AAN_DE_LEK                      ,NL,+51:53:46,+004:36:57,  -2, RR2,20090430,20211009,   19,Philippe Steeghs                                  
  543,209384,ROTTERDAM (BLIJDORP)                    ,NL,+51:55:31,+004:27:07,  -1, RR2,19080229,19491225,   19,Philippe Steeghs                                  
  544,101971,OOSTVOORNE                              ,NL,+51:55:00,+004:06:00,   2, RR2,19311231,20211009,   19,Philippe Steeghs                                  
  544,152494,HOEK VAN HOLLAND                        ,NL,+51:59:28,+004:07:18,  12, RR7,19950901,20211031,   19,Philippe Steeghs                                  
  544,209354,NAALDWIJK                               ,NL,+51:59:16,+004:12:24,   7, RR2,19020523,19601230,   19,Philippe Steeghs                                  
  545,101973,DIRKSLAND                               ,NL,+51:45:00,+004:05:00,   1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  545,109100,GOEDEREEDE                              ,NL,+51:49:00,+003:58:00,   0, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  545,109220,NIEUW HELVOET                           ,NL,+51:50:00,+004:07:00,   0, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  545,109230,NOORDGOUWE                              ,NL,+51:42:00,+003:58:00,  -1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
  545,209367,OOSTDIJK BIJ OUDDORP                    ,NL,+51:49:47,+003:57:51,   3, RR2,18941231,19350530,   19,Philippe Steeghs                                  
  546,101961,GROOT AMMERS                            ,NL,+51:56:00,+004:49:00,  -1, RR2,19501231,20211009,   19,Philippe Steeghs                                  
