EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 08-12-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

 01- 05 STAID  : Station identifier
 07- 12 SOUID  : Source identifier
 14- 53 SOUNAME: Source name
 55- 56 CN     : Country code (ISO3116 country codes)
 58- 66 LAT    : Latitude in degrees:minutes:seconds (+: North, -: South)
 68- 77 LON    : Longitude in degrees:minutes:seconds (+: East, -: West)
 79- 82 HGTH   : Station elevation in meters
 84- 87 ELEI   : Element identifier (see website at Daily Data > Data dictionary > Elements)
 89- 96 BEGIN  : Begin date YYYYMMDD
 98-105 END    : End date YYYYMMDD
107-111 PARID  : Participant identifier
113-163 PARNAME: Participant name

STAID, SOUID,SOUNAME                                 ,CN,      LAT,       LON,HGHT,ELEI,   BEGIN,     END,PARID,PARNAME
 5970,137772,ERINGSBODA_D                            ,SE,+56:27:00,+015:21:36, 109, RR9,19460608,20211026,   56,Marcus Flarup                                     
 5217,137782,MARKARYD                                ,SE,+56:27:36,+013:39:36, 110, RR9,19720601,20211031,   56,Marcus Flarup                                     
 5217,137806,STROMSNASBRUK                           ,SE,+56:33:36,+013:44:24, 115, RR9,19450101,20060131,   56,Marcus Flarup                                     
 5219,137794,VISSEFJARDA                             ,SE,+56:30:36,+015:37:12, 114, RR9,19750816,19790527,   56,Marcus Flarup                                     
 5219,137812,RORSBO                                  ,SE,+56:36:00,+015:30:36, 130, RR9,19490101,20211030,   56,Marcus Flarup                                     
 5222,137802,TINGSRYD-DEGERHAGA                      ,SE,+56:32:24,+014:54:00, 176, RR9,20071101,20211031,   56,Marcus Flarup                                     
 5222,137828,VACKELSANG                              ,SE,+56:39:00,+014:55:12, 155, RR9,19450102,19690615,   56,Marcus Flarup                                     
 5977,137782,MARKARYD                                ,SE,+56:27:36,+013:39:36, 110, RR9,19720601,20211031,   56,Marcus Flarup                                     
 5977,137806,STROMSNASBRUK                           ,SE,+56:33:36,+013:44:24, 115, RR9,19450101,20060131,   56,Marcus Flarup                                     
 5225,137812,RORSBO                                  ,SE,+56:36:00,+015:30:36, 130, RR9,19490101,20211030,   56,Marcus Flarup                                     
 5979,137814,LANSHULT                                ,SE,+56:36:36,+014:04:12, 160, RR9,19450102,19800426,   56,Marcus Flarup                                     
 5979,137822,PJATTERYD                               ,SE,+56:38:24,+014:01:48, 140, RR9,19801001,20211030,   56,Marcus Flarup                                     
 5980,137816,STANGSMALA_D                            ,SE,+56:37:12,+015:08:24, 130, RR9,19680301,20211031,   56,Marcus Flarup                                     
 5980,137830,LINNERYD                                ,SE,+56:39:36,+015:08:24, 140, RR9,19850601,20100930,   56,Marcus Flarup                                     
 5982,137814,LANSHULT                                ,SE,+56:36:36,+014:04:12, 160, RR9,19450102,19800426,   56,Marcus Flarup                                     
 5982,137822,PJATTERYD                               ,SE,+56:38:24,+014:01:48, 140, RR9,19801001,20211030,   56,Marcus Flarup                                     
 5227,137812,RORSBO                                  ,SE,+56:36:00,+015:30:36, 130, RR9,19490101,20211030,   56,Marcus Flarup                                     
 5227,137826,EMMABODA                                ,SE,+56:37:48,+015:33:00, 150, RR9,19490101,19670831,   56,Marcus Flarup                                     
 5984,137802,TINGSRYD-DEGERHAGA                      ,SE,+56:32:24,+014:54:00, 176, RR9,20071101,20211031,   56,Marcus Flarup                                     
 5984,137828,VACKELSANG                              ,SE,+56:39:00,+014:55:12, 155, RR9,19450102,19690615,   56,Marcus Flarup                                     
 5984,137846,URASA                                   ,SE,+56:40:48,+014:57:00, 167, RR9,19620407,19750131,   56,Marcus Flarup                                     
 5984,137864,INGELSTAD                               ,SE,+56:45:00,+014:55:48, 160, RR9,19480104,19711228,   56,Marcus Flarup                                     
 5985,137816,STANGSMALA_D                            ,SE,+56:37:12,+015:08:24, 130, RR9,19680301,20211031,   56,Marcus Flarup                                     
 5985,137830,LINNERYD                                ,SE,+56:39:36,+015:08:24, 140, RR9,19850601,20100930,   56,Marcus Flarup                                     
 5987,137842,HYLTAN                                  ,SE,+56:40:48,+014:20:24, 155, RR9,19450101,20210930,   56,Marcus Flarup                                     
 5238,137862,LESSEBO                                 ,SE,+56:45:36,+015:16:12, 162, RR9,19450101,20211031,   56,Marcus Flarup                                     
 5240,137876,LJUNGBY                                 ,SE,+56:49:48,+013:57:00, 155, RR9,18790301,20211028,   56,Marcus Flarup                                     
 5240,137890,LJUNGBY_A                               ,SE,+56:51:00,+013:52:48, 148, RR9,19950801,20211031,   56,Marcus Flarup                                     
 5240,137908,ABY                                     ,SE,+56:55:12,+014:00:36, 145, RR9,19450101,20210930,   56,Marcus Flarup                                     
 5998,137878,BOLMEN                                  ,SE,+56:48:36,+013:42:00, 160, RR9,19450101,20100630,   56,Marcus Flarup                                     
 5998,137890,LJUNGBY_A                               ,SE,+56:51:00,+013:52:48, 148, RR9,19950801,20211031,   56,Marcus Flarup                                     
 5998,137906,BAKAREBO_D                              ,SE,+56:54:00,+013:42:00, 145, RR9,19940801,20211031,   56,Marcus Flarup                                     
 5999,137880,ORREFORS_D                              ,SE,+56:49:48,+015:45:00, 170, RR9,19450101,20211031,   56,Marcus Flarup                                     
 5999,137896,GULLASKRUV                              ,SE,+56:52:48,+015:41:24, 188, RR9,19741001,20060731,   56,Marcus Flarup                                     
 5244,137876,LJUNGBY                                 ,SE,+56:49:48,+013:57:00, 155, RR9,18790301,20211028,   56,Marcus Flarup                                     
 5244,137890,LJUNGBY_A                               ,SE,+56:51:00,+013:52:48, 148, RR9,19950801,20211031,   56,Marcus Flarup                                     
 5244,137908,ABY                                     ,SE,+56:55:12,+014:00:36, 145, RR9,19450101,20210930,   56,Marcus Flarup                                     
 6002,137880,ORREFORS_D                              ,SE,+56:49:48,+015:45:00, 170, RR9,19450101,20211031,   56,Marcus Flarup                                     
 6002,137896,GULLASKRUV                              ,SE,+56:52:48,+015:41:24, 188, RR9,19741001,20060731,   56,Marcus Flarup                                     
 6006,137878,BOLMEN                                  ,SE,+56:48:36,+013:42:00, 160, RR9,19450101,20100630,   56,Marcus Flarup                                     
 6006,137890,LJUNGBY_A                               ,SE,+56:51:00,+013:52:48, 148, RR9,19950801,20211031,   56,Marcus Flarup                                     
 6006,137906,BAKAREBO_D                              ,SE,+56:54:00,+013:42:00, 145, RR9,19940801,20211031,   56,Marcus Flarup                                     
 6006,137926,TANNAKER                                ,SE,+56:57:36,+013:46:12, 145, RR9,19920710,19940731,   56,Marcus Flarup                                     
 6007,137876,LJUNGBY                                 ,SE,+56:49:48,+013:57:00, 155, RR9,18790301,20211028,   56,Marcus Flarup                                     
 6007,137890,LJUNGBY_A                               ,SE,+56:51:00,+013:52:48, 148, RR9,19950801,20211031,   56,Marcus Flarup                                     
 6007,137908,ABY                                     ,SE,+56:55:12,+014:00:36, 145, RR9,19450101,20210930,   56,Marcus Flarup                                     
 6011,137906,BAKAREBO_D                              ,SE,+56:54:00,+013:42:00, 145, RR9,19940801,20211031,   56,Marcus Flarup                                     
 6011,137926,TANNAKER                                ,SE,+56:57:36,+013:46:12, 145, RR9,19920710,19940731,   56,Marcus Flarup                                     
 6011,137948,BOLMSO                                  ,SE,+57:01:12,+013:43:48, 160, RR9,19710401,19911231,   56,Marcus Flarup                                     
 6011,137952,DUNGEN                                  ,SE,+57:01:12,+013:43:48, 160, RR9,19310101,19710331,   56,Marcus Flarup                                     
 6012,137930,HARLOV                                  ,SE,+56:58:12,+014:37:48, 155, RR9,19610101,19791231,   56,Marcus Flarup                                     
 6012,137942,MOHEDA_D                                ,SE,+57:00:36,+014:34:12, 155, RR9,20051101,20211031,   56,Marcus Flarup                                     
 6015,137938,RAFSEBO_D                               ,SE,+56:59:24,+014:12:36, 185, RR9,20090601,20211030,   56,Marcus Flarup                                     
 6015,137956,HORDA                                   ,SE,+57:01:48,+014:17:24, 185, RR9,19451201,20071231,   56,Marcus Flarup                                     
 6017,137930,HARLOV                                  ,SE,+56:58:12,+014:37:48, 155, RR9,19610101,19791231,   56,Marcus Flarup                                     
 6017,137942,MOHEDA_D                                ,SE,+57:00:36,+014:34:12, 155, RR9,20051101,20211031,   56,Marcus Flarup                                     
 6020,137926,TANNAKER                                ,SE,+56:57:36,+013:46:12, 145, RR9,19920710,19940731,   56,Marcus Flarup                                     
 6020,137948,BOLMSO                                  ,SE,+57:01:12,+013:43:48, 160, RR9,19710401,19911231,   56,Marcus Flarup                                     
 6020,137952,DUNGEN                                  ,SE,+57:01:12,+013:43:48, 160, RR9,19310101,19710331,   56,Marcus Flarup                                     
 6020,137970,VEKAFORS                                ,SE,+57:06:00,+013:43:48, 165, RR9,19480102,19660523,   56,Marcus Flarup                                     
 6024,137938,RAFSEBO_D                               ,SE,+56:59:24,+014:12:36, 185, RR9,20090601,20211030,   56,Marcus Flarup                                     
 6024,137956,HORDA                                   ,SE,+57:01:48,+014:17:24, 185, RR9,19451201,20071231,   56,Marcus Flarup                                     
 6029,137968,SKOGSFORSEN                             ,SE,+57:05:24,+012:52:12, 100, RR9,19460101,20020831,   56,Marcus Flarup                                     
 6029,137978,ULLARED_A                               ,SE,+57:06:36,+012:46:48, 122, RR9,19950801,20211031,   56,Marcus Flarup                                     
 6030,137948,BOLMSO                                  ,SE,+57:01:12,+013:43:48, 160, RR9,19710401,19911231,   56,Marcus Flarup                                     
 6030,137952,DUNGEN                                  ,SE,+57:01:12,+013:43:48, 160, RR9,19310101,19710331,   56,Marcus Flarup                                     
 6030,137970,VEKAFORS                                ,SE,+57:06:00,+013:43:48, 165, RR9,19480102,19660523,   56,Marcus Flarup                                     
 6030,137988,STORA_SEGERSTAD                         ,SE,+57:09:00,+013:33:36, 155, RR9,19450101,19990731,   56,Marcus Flarup                                     
 6030,137998,REFTELE_D                               ,SE,+57:10:12,+013:36:00, 155, RR9,20040901,20211031,   56,Marcus Flarup                                     
 6032,137976,FAGERHULT_D                             ,SE,+57:09:00,+015:40:48, 171, RR9,19450301,20211028,   56,Marcus Flarup                                     
 5256,137968,SKOGSFORSEN                             ,SE,+57:05:24,+012:52:12, 100, RR9,19460101,20020831,   56,Marcus Flarup                                     
 5256,137978,ULLARED_A                               ,SE,+57:06:36,+012:46:48, 122, RR9,19950801,20211031,   56,Marcus Flarup                                     
 5256,138004,FAGERED                                 ,SE,+57:12:00,+012:48:36, 100, RR9,19450101,20061231,   56,Marcus Flarup                                     
 6034,137982,SKEPPSHULT_D                            ,SE,+57:07:12,+013:24:36, 155, RR9,20051101,20211031,   56,Marcus Flarup                                     
 6034,137988,STORA_SEGERSTAD                         ,SE,+57:09:00,+013:33:36, 155, RR9,19450101,19990731,   56,Marcus Flarup                                     
 6034,137996,SMALANDSSTENAR                          ,SE,+57:10:12,+013:25:12, 140, RR9,19450101,19730930,   56,Marcus Flarup                                     
 5257,137984,BERG                                    ,SE,+57:07:12,+014:41:24, 250, RR9,19690701,20210930,   56,Marcus Flarup                                     
 6035,137986,AMINNE_D                                ,SE,+57:07:12,+013:57:00, 159, RR9,20090501,20211031,   56,Marcus Flarup                                     
 6035,138000,VARNAMO                                 ,SE,+57:10:48,+014:03:00, 140, RR9,19450101,19760718,   56,Marcus Flarup                                     
 5258,137970,VEKAFORS                                ,SE,+57:06:00,+013:43:48, 165, RR9,19480102,19660523,   56,Marcus Flarup                                     
 5258,137982,SKEPPSHULT_D                            ,SE,+57:07:12,+013:24:36, 155, RR9,20051101,20211031,   56,Marcus Flarup                                     
 5258,137988,STORA_SEGERSTAD                         ,SE,+57:09:00,+013:33:36, 155, RR9,19450101,19990731,   56,Marcus Flarup                                     
 5258,137996,SMALANDSSTENAR                          ,SE,+57:10:12,+013:25:12, 140, RR9,19450101,19730930,   56,Marcus Flarup                                     
 5258,137998,REFTELE_D                               ,SE,+57:10:12,+013:36:00, 155, RR9,20040901,20211031,   56,Marcus Flarup                                     
 6038,137982,SKEPPSHULT_D                            ,SE,+57:07:12,+013:24:36, 155, RR9,20051101,20211031,   56,Marcus Flarup                                     
 6038,137988,STORA_SEGERSTAD                         ,SE,+57:09:00,+013:33:36, 155, RR9,19450101,19990731,   56,Marcus Flarup                                     
 6038,137996,SMALANDSSTENAR                          ,SE,+57:10:12,+013:25:12, 140, RR9,19450101,19730930,   56,Marcus Flarup                                     
 6038,137998,REFTELE_D                               ,SE,+57:10:12,+013:36:00, 155, RR9,20040901,20211031,   56,Marcus Flarup                                     
 6039,137970,VEKAFORS                                ,SE,+57:06:00,+013:43:48, 165, RR9,19480102,19660523,   56,Marcus Flarup                                     
 6039,137988,STORA_SEGERSTAD                         ,SE,+57:09:00,+013:33:36, 155, RR9,19450101,19990731,   56,Marcus Flarup                                     
 6039,137996,SMALANDSSTENAR                          ,SE,+57:10:12,+013:25:12, 140, RR9,19450101,19730930,   56,Marcus Flarup                                     
 6039,137998,REFTELE_D                               ,SE,+57:10:12,+013:36:00, 155, RR9,20040901,20211031,   56,Marcus Flarup                                     
 6040,137986,AMINNE_D                                ,SE,+57:07:12,+013:57:00, 159, RR9,20090501,20211031,   56,Marcus Flarup                                     
 6040,138000,VARNAMO                                 ,SE,+57:10:48,+014:03:00, 140, RR9,19450101,19760718,   56,Marcus Flarup                                     
 5261,137978,ULLARED_A                               ,SE,+57:06:36,+012:46:48, 122, RR9,19950801,20211031,   56,Marcus Flarup                                     
 5261,138004,FAGERED                                 ,SE,+57:12:00,+012:48:36, 100, RR9,19450101,20061231,   56,Marcus Flarup                                     
 5264,138016,KALLSJO                                 ,SE,+57:13:48,+012:42:00, 154, RR9,20081001,20211031,   56,Marcus Flarup                                     
 5264,138040,LINHULT_D                               ,SE,+57:18:00,+012:41:24, 155, RR9,19450101,20211031,   56,Marcus Flarup                                     
 6045,138018,RORVIK_D                                ,SE,+57:14:24,+014:35:24, 215, RR9,19480101,20211031,   56,Marcus Flarup                                     
 5270,138032,GISLAVED                                ,SE,+57:16:48,+013:31:48, 165, RR9,19720801,19791130,   56,Marcus Flarup                                     
 5270,138048,VATHULTSTROM                            ,SE,+57:19:12,+013:25:48, 165, RR9,19450101,19720630,   56,Marcus Flarup                                     
 5271,138034,HAGSHULTS_FLYGPLATS                     ,SE,+57:17:24,+014:08:24, 169, RR9,19490101,20211031,   56,Marcus Flarup                                     
 5271,902556,HAGSHULT                                ,SE,+57:18:00,+014:08:00, 169, RR8,19820102,20200229,     ,                    
 6049,138040,LINHULT_D                               ,SE,+57:18:00,+012:41:24, 155, RR9,19450101,20211031,   56,Marcus Flarup                                     
 6050,138042,KORSBERGA                               ,SE,+57:18:36,+015:07:48, 240, RR9,19460201,20211031,   56,Marcus Flarup                                     
 6050,138076,NYABYBERG                               ,SE,+57:23:24,+015:16:12, 220, RR9,19450101,19980831,   56,Marcus Flarup                                     
 6051,138032,GISLAVED                                ,SE,+57:16:48,+013:31:48, 165, RR9,19720801,19791130,   56,Marcus Flarup                                     
 6051,138048,VATHULTSTROM                            ,SE,+57:19:12,+013:25:48, 165, RR9,19450101,19720630,   56,Marcus Flarup                                     
 6051,138068,SJOTOFTA_D                              ,SE,+57:22:48,+013:18:00, 170, RR9,20080701,20211031,   56,Marcus Flarup                                     
 6053,138052,KAVSJO_D                                ,SE,+57:19:12,+013:55:48, 170, RR9,19450101,20211031,   56,Marcus Flarup                                     
 6053,902556,HAGSHULT                                ,SE,+57:18:00,+014:08:00, 169, RR8,19820102,20200229,     ,                    
 6054,138054,HID                                     ,SE,+57:22:12,+013:03:00, 140, RR9,19670901,20211031,   56,Marcus Flarup                                     
 6054,138106,AXELFORS                                ,SE,+57:27:00,+013:06:00, 150, RR9,19450101,19761231,   56,Marcus Flarup                                     
 6057,138064,SAVSJO                                  ,SE,+57:24:00,+014:38:24, 220, RR9,19481130,20211003,   56,Marcus Flarup                                     
 6059,138048,VATHULTSTROM                            ,SE,+57:19:12,+013:25:48, 165, RR9,19450101,19720630,   56,Marcus Flarup                                     
 6059,138068,SJOTOFTA_D                              ,SE,+57:22:48,+013:18:00, 170, RR9,20080701,20211031,   56,Marcus Flarup                                     
 3513,138070,MALILLA A                               ,SE,+57:23:05,+015:48:13,  95, RR9,20080101,20211031,   56,Marcus Flarup                                     
 3513,138074,MALILLA                                 ,SE,+57:23:31,+015:54:49, 100, RR9,19461201,20120930,   56,Marcus Flarup                                     
 3513,902566,MALILLA                                 ,SE,+57:24:00,+015:49:00,  98, RR8,19820102,20080217,     ,                    
 6060,138072,KROKSHULT_D                             ,SE,+57:23:24,+016:05:24, 125, RR9,19450101,20211031,   56,Marcus Flarup                                     
 2263,138070,MALILLA A                               ,SE,+57:23:05,+015:48:13,  95, RR9,20080101,20211031,   56,Marcus Flarup                                     
 2263,138074,MALILLA                                 ,SE,+57:23:31,+015:54:49, 100, RR9,19461201,20120930,   56,Marcus Flarup                                     
 2263,902566,MALILLA                                 ,SE,+57:24:00,+015:49:00,  98, RR8,19820102,20080217,     ,                    
 6061,138042,KORSBERGA                               ,SE,+57:18:36,+015:07:48, 240, RR9,19460201,20211031,   56,Marcus Flarup                                     
 6061,138076,NYABYBERG                               ,SE,+57:23:24,+015:16:12, 220, RR9,19450101,19980831,   56,Marcus Flarup                                     
 5275,138078,HESTRA                                  ,SE,+57:23:24,+013:31:48, 220, RR9,19731101,20211031,   56,Marcus Flarup                                     
 5278,138084,NAVELSJO                                ,SE,+57:26:24,+014:53:24, 230, RR9,19590101,20210930,   56,Marcus Flarup                                     
 5278,138104,ARVINGETORP                             ,SE,+57:27:00,+015:01:48, 210, RR9,19450101,19861231,   56,Marcus Flarup                                     
