EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 08-12-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

 01- 05 STAID  : Station identifier
 07- 12 SOUID  : Source identifier
 14- 53 SOUNAME: Source name
 55- 56 CN     : Country code (ISO3116 country codes)
 58- 66 LAT    : Latitude in degrees:minutes:seconds (+: North, -: South)
 68- 77 LON    : Longitude in degrees:minutes:seconds (+: East, -: West)
 79- 82 HGTH   : Station elevation in meters
 84- 87 ELEI   : Element identifier (see website at Daily Data > Data dictionary > Elements)
 89- 96 BEGIN  : Begin date YYYYMMDD
 98-105 END    : End date YYYYMMDD
107-111 PARID  : Participant identifier
113-163 PARNAME: Participant name

STAID, SOUID,SOUNAME                                 ,CN,      LAT,       LON,HGHT,ELEI,   BEGIN,     END,PARID,PARNAME
 5172,137542,MALMO_2                                 ,SE,+55:36:00,+012:58:48,   3, RR9,19170322,19921031,   56,Marcus Flarup                                     
 5882,137512,BOLLERUP                                ,SE,+55:29:24,+014:03:00,  55, RR9,19450101,20210531,   56,Marcus Flarup                                     
 5882,137518,HAMMENHOG                               ,SE,+55:30:00,+014:09:36,  52, RR9,19450101,19920131,   56,Marcus Flarup                                     
 5882,137530,STIBY                                   ,SE,+55:33:36,+014:11:24,  70, RR9,19971101,20211031,   56,Marcus Flarup                                     
 5174,137510,SKILLINGE_A                             ,SE,+55:29:24,+014:19:12,   4, RR9,19951001,20211031,   56,Marcus Flarup                                     
 5174,137524,SIMRISHAMN                              ,SE,+55:32:24,+014:21:36,   8, RR9,19490101,19961031,   56,Marcus Flarup                                     
 5174,137546,RORUM                                   ,SE,+55:37:48,+014:16:12,  10, RR9,19610613,19701229,   56,Marcus Flarup                                     
 5884,137512,BOLLERUP                                ,SE,+55:29:24,+014:03:00,  55, RR9,19450101,20210531,   56,Marcus Flarup                                     
 5884,137518,HAMMENHOG                               ,SE,+55:30:00,+014:09:36,  52, RR9,19450101,19920131,   56,Marcus Flarup                                     
 5884,137526,GARSNAS                                 ,SE,+55:33:00,+014:10:48,  45, RR9,19450101,19690228,   56,Marcus Flarup                                     
 3509,137534,MALMO A                                 ,SE,+55:34:17,+013:04:24,  20, RR9,19951101,20211031,   56,Marcus Flarup                                     
 3509,137536,MALMO                                   ,SE,+55:36:36,+013:04:48,  20, RR9,19260601,20210731,   56,Marcus Flarup                                     
 3509,137542,MALMO_2                                 ,SE,+55:36:00,+012:58:48,   3, RR9,19170322,19921031,   56,Marcus Flarup                                     
 3509,137558,ALNARP FRUKTAVDELNING                   ,SE,+55:39:36,+013:05:24,  10, RR9,19450101,19960531,   56,Marcus Flarup                                     
 5175,137534,MALMO A                                 ,SE,+55:34:17,+013:04:24,  20, RR9,19951101,20211031,   56,Marcus Flarup                                     
 5175,137536,MALMO                                   ,SE,+55:36:36,+013:04:48,  20, RR9,19260601,20210731,   56,Marcus Flarup                                     
 5175,137542,MALMO_2                                 ,SE,+55:36:00,+012:58:48,   3, RR9,19170322,19921031,   56,Marcus Flarup                                     
 5175,137554,ALNARP                                  ,SE,+55:39:00,+013:04:48,  10, RR9,19450101,19690228,   56,Marcus Flarup                                     
 5175,137558,ALNARP FRUKTAVDELNING                   ,SE,+55:39:36,+013:05:24,  10, RR9,19450101,19960531,   56,Marcus Flarup                                     
 5177,137534,MALMO A                                 ,SE,+55:34:17,+013:04:24,  20, RR9,19951101,20211031,   56,Marcus Flarup                                     
 5177,137536,MALMO                                   ,SE,+55:36:36,+013:04:48,  20, RR9,19260601,20210731,   56,Marcus Flarup                                     
 5177,137542,MALMO_2                                 ,SE,+55:36:00,+012:58:48,   3, RR9,19170322,19921031,   56,Marcus Flarup                                     
 5177,137558,ALNARP FRUKTAVDELNING                   ,SE,+55:39:36,+013:05:24,  10, RR9,19450101,19960531,   56,Marcus Flarup                                     
 5890,137544,BJORNSTORP                              ,SE,+55:37:48,+013:24:36,  45, RR9,19601101,20190131,   56,Marcus Flarup                                     
 5890,137560,VOMB                                    ,SE,+55:39:36,+013:31:48,  25, RR9,19450101,20211030,   56,Marcus Flarup                                     
 5892,137550,SJOBO_D                                 ,SE,+55:38:24,+013:40:48,  40, RR9,20070301,20211031,   56,Marcus Flarup                                     
 5892,137560,VOMB                                    ,SE,+55:39:36,+013:31:48,  25, RR9,19450101,20211030,   56,Marcus Flarup                                     
 5892,137572,BJORKA                                  ,SE,+55:42:00,+013:37:48,  32, RR9,19490101,19700526,   56,Marcus Flarup                                     
 5894,137536,MALMO                                   ,SE,+55:36:36,+013:04:48,  20, RR9,19260601,20210731,   56,Marcus Flarup                                     
 5894,137554,ALNARP                                  ,SE,+55:39:00,+013:04:48,  10, RR9,19450101,19690228,   56,Marcus Flarup                                     
 5894,137556,STAFFANSTORP                            ,SE,+55:39:00,+013:13:12,  20, RR9,19450102,19680930,   56,Marcus Flarup                                     
 5894,137558,ALNARP FRUKTAVDELNING                   ,SE,+55:39:36,+013:05:24,  10, RR9,19450101,19960531,   56,Marcus Flarup                                     
 5895,137534,MALMO A                                 ,SE,+55:34:17,+013:04:24,  20, RR9,19951101,20211031,   56,Marcus Flarup                                     
 5895,137536,MALMO                                   ,SE,+55:36:36,+013:04:48,  20, RR9,19260601,20210731,   56,Marcus Flarup                                     
 5895,137542,MALMO_2                                 ,SE,+55:36:00,+012:58:48,   3, RR9,19170322,19921031,   56,Marcus Flarup                                     
 5895,137554,ALNARP                                  ,SE,+55:39:00,+013:04:48,  10, RR9,19450101,19690228,   56,Marcus Flarup                                     
 5895,137558,ALNARP FRUKTAVDELNING                   ,SE,+55:39:36,+013:05:24,  10, RR9,19450101,19960531,   56,Marcus Flarup                                     
 5896,137544,BJORNSTORP                              ,SE,+55:37:48,+013:24:36,  45, RR9,19601101,20190131,   56,Marcus Flarup                                     
 5896,137550,SJOBO_D                                 ,SE,+55:38:24,+013:40:48,  40, RR9,20070301,20211031,   56,Marcus Flarup                                     
 5896,137560,VOMB                                    ,SE,+55:39:36,+013:31:48,  25, RR9,19450101,20211030,   56,Marcus Flarup                                     
 5896,137572,BJORKA                                  ,SE,+55:42:00,+013:37:48,  32, RR9,19490101,19700526,   56,Marcus Flarup                                     
 5181,137550,SJOBO_D                                 ,SE,+55:38:24,+013:40:48,  40, RR9,20070301,20211031,   56,Marcus Flarup                                     
 5181,137560,VOMB                                    ,SE,+55:39:36,+013:31:48,  25, RR9,19450101,20211030,   56,Marcus Flarup                                     
 5181,137572,BJORKA                                  ,SE,+55:42:00,+013:37:48,  32, RR9,19490101,19700526,   56,Marcus Flarup                                     
 5907,137592,LANDSKRONA_D                            ,SE,+55:52:48,+012:50:24,   9, RR9,19450101,20211031,   56,Marcus Flarup                                     
 5907,137598,VEN                                     ,SE,+55:54:00,+012:43:12,  25, RR9,19610101,20171115,   56,Marcus Flarup                                     
 5907,137600,SABYHOLM                                ,SE,+55:54:00,+012:49:48,  10, RR9,19450102,19690827,   56,Marcus Flarup                                     
 5187,137592,LANDSKRONA_D                            ,SE,+55:52:48,+012:50:24,   9, RR9,19450101,20211031,   56,Marcus Flarup                                     
 5187,137598,VEN                                     ,SE,+55:54:00,+012:43:12,  25, RR9,19610101,20171115,   56,Marcus Flarup                                     
 5187,137600,SABYHOLM                                ,SE,+55:54:00,+012:49:48,  10, RR9,19450102,19690827,   56,Marcus Flarup                                     
 5910,137606,AHUS                                    ,SE,+55:55:12,+014:16:48,   5, RR9,19570601,20211030,   56,Marcus Flarup                                     
 5910,137608,KRISTIANSTAD_EVEROD                     ,SE,+55:55:12,+014:04:48,  17, RR9,19620505,19951031,   56,Marcus Flarup                                     
 5910,137614,UGERUP                                  ,SE,+55:58:12,+014:07:12,  20, RR9,19570601,19910930,   56,Marcus Flarup                                     
 5910,137616,RINKABY                                 ,SE,+55:58:48,+014:16:12,   7, RR9,19521101,19620630,   56,Marcus Flarup                                     
 5190,137606,AHUS                                    ,SE,+55:55:12,+014:16:48,   5, RR9,19570601,20211030,   56,Marcus Flarup                                     
 5190,137608,KRISTIANSTAD_EVEROD                     ,SE,+55:55:12,+014:04:48,  17, RR9,19620505,19951031,   56,Marcus Flarup                                     
 5190,137614,UGERUP                                  ,SE,+55:58:12,+014:07:12,  20, RR9,19570601,19910930,   56,Marcus Flarup                                     
 5912,137606,AHUS                                    ,SE,+55:55:12,+014:16:48,   5, RR9,19570601,20211030,   56,Marcus Flarup                                     
 5912,137608,KRISTIANSTAD_EVEROD                     ,SE,+55:55:12,+014:04:48,  17, RR9,19620505,19951031,   56,Marcus Flarup                                     
 5912,137614,UGERUP                                  ,SE,+55:58:12,+014:07:12,  20, RR9,19570601,19910930,   56,Marcus Flarup                                     
 5912,137616,RINKABY                                 ,SE,+55:58:48,+014:16:12,   7, RR9,19521101,19620630,   56,Marcus Flarup                                     
 5912,137648,KARPALUND                               ,SE,+56:03:00,+014:06:00,   4, RR9,19450101,19750328,   56,Marcus Flarup                                     
 5192,137606,AHUS                                    ,SE,+55:55:12,+014:16:48,   5, RR9,19570601,20211030,   56,Marcus Flarup                                     
 5192,137614,UGERUP                                  ,SE,+55:58:12,+014:07:12,  20, RR9,19570601,19910930,   56,Marcus Flarup                                     
 5192,137616,RINKABY                                 ,SE,+55:58:48,+014:16:12,   7, RR9,19521101,19620630,   56,Marcus Flarup                                     
 5192,137624,TOSTEBERGA                              ,SE,+56:00:36,+014:26:24,  10, RR9,19560501,20170101,   56,Marcus Flarup                                     
 5192,137646,BACKASKOG                               ,SE,+56:03:00,+014:20:24,  12, RR9,19570601,19911231,   56,Marcus Flarup                                     
 5193,137620,KRISTIANSTAD                            ,SE,+56:19:48,+014:09:00,  10, RR9,18780501,20211031,   56,Marcus Flarup                                     
 5915,137616,RINKABY                                 ,SE,+55:58:48,+014:16:12,   7, RR9,19521101,19620630,   56,Marcus Flarup                                     
 5915,137624,TOSTEBERGA                              ,SE,+56:00:36,+014:26:24,  10, RR9,19560501,20170101,   56,Marcus Flarup                                     
 5915,137646,BACKASKOG                               ,SE,+56:03:00,+014:20:24,  12, RR9,19570601,19911231,   56,Marcus Flarup                                     
 5915,137652,BROMOLLA                                ,SE,+56:04:48,+014:28:12,   5, RR9,19601205,20210805,   56,Marcus Flarup                                     
 5919,137634,HELSINGBORG_2                           ,SE,+56:01:48,+012:44:24,  30, RR9,19920101,20210331,   56,Marcus Flarup                                     
 5919,137636,HELSINGBORG_A                           ,SE,+56:01:48,+012:46:12,  43, RR9,19950801,20211031,   56,Marcus Flarup                                     
 5919,137644,HELSINGBORG                             ,SE,+56:02:24,+012:41:24,  43, RR9,19450102,19950731,   56,Marcus Flarup                                     
 5919,137658,BJUV                                    ,SE,+56:06:00,+012:53:24,  15, RR9,19691001,20111231,   56,Marcus Flarup                                     
 5919,137674,HASSLARP                                ,SE,+56:07:48,+012:49:12,  10, RR9,19450102,19751128,   56,Marcus Flarup                                     
 5919,137678,MARIEDAL                                ,SE,+56:08:24,+012:42:36,  10, RR9,19570901,20130731,   56,Marcus Flarup                                     
 5196,137634,HELSINGBORG_2                           ,SE,+56:01:48,+012:44:24,  30, RR9,19920101,20210331,   56,Marcus Flarup                                     
 5196,137636,HELSINGBORG_A                           ,SE,+56:01:48,+012:46:12,  43, RR9,19950801,20211031,   56,Marcus Flarup                                     
 5196,137644,HELSINGBORG                             ,SE,+56:02:24,+012:41:24,  43, RR9,19450102,19950731,   56,Marcus Flarup                                     
 5198,137634,HELSINGBORG_2                           ,SE,+56:01:48,+012:44:24,  30, RR9,19920101,20210331,   56,Marcus Flarup                                     
 5198,137636,HELSINGBORG_A                           ,SE,+56:01:48,+012:46:12,  43, RR9,19950801,20211031,   56,Marcus Flarup                                     
 5198,137644,HELSINGBORG                             ,SE,+56:02:24,+012:41:24,  43, RR9,19450102,19950731,   56,Marcus Flarup                                     
 5922,137616,RINKABY                                 ,SE,+55:58:48,+014:16:12,   7, RR9,19521101,19620630,   56,Marcus Flarup                                     
 5922,137624,TOSTEBERGA                              ,SE,+56:00:36,+014:26:24,  10, RR9,19560501,20170101,   56,Marcus Flarup                                     
 5922,137646,BACKASKOG                               ,SE,+56:03:00,+014:20:24,  12, RR9,19570601,19911231,   56,Marcus Flarup                                     
 5922,137652,BROMOLLA                                ,SE,+56:04:48,+014:28:12,   5, RR9,19601205,20210805,   56,Marcus Flarup                                     
 5199,137614,UGERUP                                  ,SE,+55:58:12,+014:07:12,  20, RR9,19570601,19910930,   56,Marcus Flarup                                     
 5199,137648,KARPALUND                               ,SE,+56:03:00,+014:06:00,   4, RR9,19450101,19750328,   56,Marcus Flarup                                     
 5199,137664,NORRA_STROO                             ,SE,+56:06:00,+014:01:12,  15, RR9,19670308,20211031,   56,Marcus Flarup                                     
 5923,137624,TOSTEBERGA                              ,SE,+56:00:36,+014:26:24,  10, RR9,19560501,20170101,   56,Marcus Flarup                                     
 5923,137650,SOLVESBORG                              ,SE,+56:03:36,+014:35:24,   5, RR9,19610201,20130831,   56,Marcus Flarup                                     
 5923,137652,BROMOLLA                                ,SE,+56:04:48,+014:28:12,   5, RR9,19601205,20210805,   56,Marcus Flarup                                     
 5923,137666,GAMMALSTORP                             ,SE,+56:06:36,+014:37:12,  15, RR9,19670228,19841231,   56,Marcus Flarup                                     
 5923,137668,NORJEBY                                 ,SE,+56:07:12,+014:40:12,   5, RR9,19450102,19750822,   56,Marcus Flarup                                     
 5924,137624,TOSTEBERGA                              ,SE,+56:00:36,+014:26:24,  10, RR9,19560501,20170101,   56,Marcus Flarup                                     
 5924,137650,SOLVESBORG                              ,SE,+56:03:36,+014:35:24,   5, RR9,19610201,20130831,   56,Marcus Flarup                                     
 5924,137652,BROMOLLA                                ,SE,+56:04:48,+014:28:12,   5, RR9,19601205,20210805,   56,Marcus Flarup                                     
 5201,137654,KOLLEBERGA                              ,SE,+56:04:12,+013:16:12,  50, RR9,19450101,19700630,   56,Marcus Flarup                                     
 5201,137656,LJUNGBYHED                              ,SE,+56:04:48,+013:13:48,  43, RR9,19490101,19980430,   56,Marcus Flarup                                     
 5201,137670,KLIPPAN                                 ,SE,+56:08:24,+013:15:00,  55, RR9,19450101,20210930,   56,Marcus Flarup                                     
 5926,137634,HELSINGBORG_2                           ,SE,+56:01:48,+012:44:24,  30, RR9,19920101,20210331,   56,Marcus Flarup                                     
 5926,137658,BJUV                                    ,SE,+56:06:00,+012:53:24,  15, RR9,19691001,20111231,   56,Marcus Flarup                                     
 5926,137674,HASSLARP                                ,SE,+56:07:48,+012:49:12,  10, RR9,19450102,19751128,   56,Marcus Flarup                                     
 5926,137678,MARIEDAL                                ,SE,+56:08:24,+012:42:36,  10, RR9,19570901,20130731,   56,Marcus Flarup                                     
 5926,137688,BJARBOLUND                              ,SE,+56:10:48,+012:46:12,   7, RR9,19570901,19630828,   56,Marcus Flarup                                     
 5926,137690,ROGLE                                   ,SE,+56:10:48,+012:48:00,  10, RR9,19570901,19770930,   56,Marcus Flarup                                     
 5927,137660,VANNEBERGA                              ,SE,+56:04:48,+013:55:12,  35, RR9,19570604,19761228,   56,Marcus Flarup                                     
 5927,137662,VINSLOV_D                               ,SE,+56:06:00,+013:55:12,  25, RR9,19771201,20140430,   56,Marcus Flarup                                     
 5927,137664,NORRA_STROO                             ,SE,+56:06:00,+014:01:12,  15, RR9,19670308,20211031,   56,Marcus Flarup                                     
 5928,137648,KARPALUND                               ,SE,+56:03:00,+014:06:00,   4, RR9,19450101,19750328,   56,Marcus Flarup                                     
 5928,137660,VANNEBERGA                              ,SE,+56:04:48,+013:55:12,  35, RR9,19570604,19761228,   56,Marcus Flarup                                     
 5928,137662,VINSLOV_D                               ,SE,+56:06:00,+013:55:12,  25, RR9,19771201,20140430,   56,Marcus Flarup                                     
 5928,137664,NORRA_STROO                             ,SE,+56:06:00,+014:01:12,  15, RR9,19670308,20211031,   56,Marcus Flarup                                     
 5928,137676,HASSLEHOLM                              ,SE,+56:08:24,+013:44:24,  45, RR9,19510501,20081231,   56,Marcus Flarup                                     
 5929,137648,KARPALUND                               ,SE,+56:03:00,+014:06:00,   4, RR9,19450101,19750328,   56,Marcus Flarup                                     
 5929,137660,VANNEBERGA                              ,SE,+56:04:48,+013:55:12,  35, RR9,19570604,19761228,   56,Marcus Flarup                                     
 5929,137664,NORRA_STROO                             ,SE,+56:06:00,+014:01:12,  15, RR9,19670308,20211031,   56,Marcus Flarup                                     
 5929,137698,KNISLINGE                               ,SE,+56:12:00,+014:06:00,  15, RR9,19480101,19800331,   56,Marcus Flarup                                     
 5930,137650,SOLVESBORG                              ,SE,+56:03:36,+014:35:24,   5, RR9,19610201,20130831,   56,Marcus Flarup                                     
 5930,137652,BROMOLLA                                ,SE,+56:04:48,+014:28:12,   5, RR9,19601205,20210805,   56,Marcus Flarup                                     
 5930,137666,GAMMALSTORP                             ,SE,+56:06:36,+014:37:12,  15, RR9,19670228,19841231,   56,Marcus Flarup                                     
 5930,137668,NORJEBY                                 ,SE,+56:07:12,+014:40:12,   5, RR9,19450102,19750822,   56,Marcus Flarup                                     
 5932,137670,KLIPPAN                                 ,SE,+56:08:24,+013:15:00,  55, RR9,19450101,20210930,   56,Marcus Flarup                                     
 5935,137658,BJUV                                    ,SE,+56:06:00,+012:53:24,  15, RR9,19691001,20111231,   56,Marcus Flarup                                     
 5935,137674,HASSLARP                                ,SE,+56:07:48,+012:49:12,  10, RR9,19450102,19751128,   56,Marcus Flarup                                     
 5935,137678,MARIEDAL                                ,SE,+56:08:24,+012:42:36,  10, RR9,19570901,20130731,   56,Marcus Flarup                                     
 5935,137688,BJARBOLUND                              ,SE,+56:10:48,+012:46:12,   7, RR9,19570901,19630828,   56,Marcus Flarup                                     
 5935,137690,ROGLE                                   ,SE,+56:10:48,+012:48:00,  10, RR9,19570901,19770930,   56,Marcus Flarup                                     
 5935,137702,TANGA                                   ,SE,+56:12:00,+012:46:48,  13, RR9,19771001,20210930,   56,Marcus Flarup                                     
 5203,137680,KARLSKRONA-SODERSTJ.                    ,SE,+56:09:00,+015:35:24,   2, RR9,19520201,20211031,   56,Marcus Flarup                                     
 5203,137704,LYCKEBY                                 ,SE,+56:12:36,+015:42:36,  25, RR9,19891201,20211031,   56,Marcus Flarup                                     
 5203,137708,MARIELUND                               ,SE,+56:13:12,+015:31:48,  25, RR9,19450102,19780223,   56,Marcus Flarup                                     
 5203,902667,KARLSKRONA-SODERSTJERNA                 ,SE,+56:08:35,+015:35:12,   4, RR8,20100503,20200229,     ,                    
 5936,137680,KARLSKRONA-SODERSTJ.                    ,SE,+56:09:00,+015:35:24,   2, RR9,19520201,20211031,   56,Marcus Flarup                                     
 5936,137682,KARLSKRONA                              ,SE,+56:10:12,+015:35:24,   7, RR9,19520201,19881231,   56,Marcus Flarup                                     
 5936,137704,LYCKEBY                                 ,SE,+56:12:36,+015:42:36,  25, RR9,19891201,20211031,   56,Marcus Flarup                                     
 5936,137708,MARIELUND                               ,SE,+56:13:12,+015:31:48,  25, RR9,19450102,19780223,   56,Marcus Flarup                                     
 5936,902667,KARLSKRONA-SODERSTJERNA                 ,SE,+56:08:35,+015:35:12,   4, RR8,20100503,20200229,     ,                    
 5937,137652,BROMOLLA                                ,SE,+56:04:48,+014:28:12,   5, RR9,19601205,20210805,   56,Marcus Flarup                                     
 5937,137684,VILLANDS_VANGA                          ,SE,+56:10:48,+014:22:48,  20, RR9,19610612,19761224,   56,Marcus Flarup                                     
 1421,137686,KARLSHAMN                               ,SE,+56:10:48,+014:51:00,  50, RR9,18710101,20211031,   56,Marcus Flarup                                     
 5204,137692,OLANDS SODRA UDDE                       ,SE,+56:12:00,+016:24:00,   2, RR9,18811101,19951031,   56,Marcus Flarup                                     
 5204,137694,OLANDS SODRA UDDE A                     ,SE,+56:12:00,+016:24:00,   2, RR9,19950801,20211031,   56,Marcus Flarup                                     
 5205,137692,OLANDS SODRA UDDE                       ,SE,+56:12:00,+016:24:00,   2, RR9,18811101,19951031,   56,Marcus Flarup                                     
 5205,137694,OLANDS SODRA UDDE A                     ,SE,+56:12:00,+016:24:00,   2, RR9,19950801,20211031,   56,Marcus Flarup                                     
 5941,137664,NORRA_STROO                             ,SE,+56:06:00,+014:01:12,  15, RR9,19670308,20211031,   56,Marcus Flarup                                     
 5941,137698,KNISLINGE                               ,SE,+56:12:00,+014:06:00,  15, RR9,19480101,19800331,   56,Marcus Flarup                                     
 5943,137674,HASSLARP                                ,SE,+56:07:48,+012:49:12,  10, RR9,19450102,19751128,   56,Marcus Flarup                                     
 5943,137678,MARIEDAL                                ,SE,+56:08:24,+012:42:36,  10, RR9,19570901,20130731,   56,Marcus Flarup                                     
 5943,137688,BJARBOLUND                              ,SE,+56:10:48,+012:46:12,   7, RR9,19570901,19630828,   56,Marcus Flarup                                     
 5943,137690,ROGLE                                   ,SE,+56:10:48,+012:48:00,  10, RR9,19570901,19770930,   56,Marcus Flarup                                     
 5943,137702,TANGA                                   ,SE,+56:12:00,+012:46:48,  13, RR9,19771001,20210930,   56,Marcus Flarup                                     
 5943,137720,ANGELHOLM                               ,SE,+56:15:00,+012:51:00,  10, RR9,19450101,19680725,   56,Marcus Flarup                                     
 5943,137732,BARKAKRA                                ,SE,+56:17:24,+012:51:00,  20, RR9,19490101,20011130,   56,Marcus Flarup                                     
 5944,137680,KARLSKRONA-SODERSTJ.                    ,SE,+56:09:00,+015:35:24,   2, RR9,19520201,20211031,   56,Marcus Flarup                                     
 5944,137682,KARLSKRONA                              ,SE,+56:10:12,+015:35:24,   7, RR9,19520201,19881231,   56,Marcus Flarup                                     
 5944,137704,LYCKEBY                                 ,SE,+56:12:36,+015:42:36,  25, RR9,19891201,20211031,   56,Marcus Flarup                                     
 5944,137708,MARIELUND                               ,SE,+56:13:12,+015:31:48,  25, RR9,19450102,19780223,   56,Marcus Flarup                                     
 5944,902667,KARLSKRONA-SODERSTJERNA                 ,SE,+56:08:35,+015:35:12,   4, RR8,20100503,20200229,     ,                    
 5945,137700,RONNEBY                                 ,SE,+56:12:00,+015:16:48,  10, RR9,19310101,19701128,   56,Marcus Flarup                                     
 5945,137706,HOBY                                    ,SE,+56:13:12,+015:07:48,  20, RR9,19450101,20141231,   56,Marcus Flarup                                     
